id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
148,POM0151,Kolek Siminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3313345,101.2190458,35.4,2,Belum,-,-,Parman,5/20/2021 12:35,200000,7354.63,-,Brown (1997),media/1621488804826.jpg,media/1621488816268.jpg,media/1621488838323.jpg,,
149,POM0152,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,65,23,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3313625,101.219017,37.57,1.99,Belum,-,-,Sahlan,5/20/2021 12:47,200000,16704.14,-,Brown (1997),media/1621488885190.jpg,media/1621488896064.jpg,media/1621488910407.jpg,,
150,POM0153,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,120,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3313232,101.21898,48.68,1.99,Belum,-,-,Wazar,5/20/2021 12:40,200000,78791.98,-,Brown (1997),media/1621488982496.jpg,media/1621489016649.jpg,media/1621489037175.jpg,,
151,POM0154,Manti Kulit Buaya,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,80,26,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3311669,101.219058,46.89,2.01,Belum,-,-,Darlis,5/20/2021 12:50,200000,28246.92,-,Brown (1997),media/1621489118750.jpg,media/1621489131195.jpg,media/1621489155448.jpg,,
152,POM0155,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,65,28,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3311293,101.2190298,40.28,2.02,Belum,-,-,Parman,5/20/2021 12:45,200000,16704.14,-,Brown (1997),media/1621489247584.jpg,media/1621489261935.jpg,media/1621489224100.jpg,,
153,POM0156,Damau,Shorea lamellata,Pohon Dewasa,icon/mature_tree.svg,Critically Endangered,70,18,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3311383,101.2190418,36.4,2.02,Belum,-,-,Gusperi,5/20/2021 12:53,200000,20148.91,-,Brown (1997),media/1621489309259.jpg,media/1621489319709.jpg,media/1621489346009.jpg,,
154,POM0157,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.331375,101.2188278,43.05,1.99,Belum,-,-,Risman,5/20/2021 12:50,200000,13641.94,-,Brown (1997),media/1621490548026.jpg,media/1621490558594.jpg,media/1621490534331.jpg,,
155,POM0158,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,70,22,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3313851,101.2187809,52.45,1.98,Belum,-,-,Sahlan,5/20/2021 13:03,200000,20148.91,-,Brown (1997),media/1621490622316.jpg,media/1621490634589.jpg,media/1621490664506.jpg,,
156,POM0159,Tampui Acek,Baccaurea macrocarpa,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3314138,101.2188177,61.46,1.98,Belum,-,-,Darlis,5/20/2021 13:00,200000,5533.17,-,Brown (1997),media/1621490725376.jpg,media/1621490744404.jpg,media/1621490762122.jpg,media/1621601463788.jpg,
157,POM0160,Kapini,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3314204,101.218849,57.33,1.98,Belum,-,-,Wazar,5/20/2021 13:05,200000,13641.94,-,Brown (1997),media/1621490802132.jpg,media/1621490814127.jpg,media/1621490827987.jpg,media/1621601616471.jpg,
158,POM0161,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,55,18,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315025,101.218867,50.53,1.97,Belum,-,-,Parman,5/20/2021 13:05,200000,10946.39,-,Brown (1997),media/1621490871603.jpg,media/1621490882342.jpg,media/1621490904786.jpg,media/1621601815457.jpg,
159,POM0162,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,63,26,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3317383,101.2187644,36.78,1.94,Belum,-,-,Sahlan,5/20/2021 13:07,200000,15434.23,-,Brown (1997),media/1621491003144.jpg,media/1621491019573.jpg,media/1621491052685.jpg,media/1621601947432.jpg,
160,POM0163,Pipisang,Polyaltia lateriflora,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3317086,101.2187183,58.05,1.95,Belum,-,-,Gusperi,5/20/2021 13:10,200000,8600.97,-,Brown (1997),media/1621491097238.jpg,media/1621491115834.jpg,media/1621491132360.jpg,media/1621602078520.jpg,
161,POM0164,Cibodak Utan,Artocarpus integer,Pohon Dewasa,icon/mature_tree.svg,Not Defined,102,27,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3319426,101.2186737,44.65,1.92,Belum,-,-,Risman,5/20/2021 13:10,200000,52229.02,-,Brown (1997),media/1621491223503.jpg,media/1621491284161.jpg,media/1621491204612.jpg,media/1621602198414.jpg,
162,POM0165,Ubau,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3318633,101.2187133,33.59,1.93,Belum,-,-,Sahlan,5/20/2021 13:15,200000,4890.63,-,Brown (1997),media/1621491332036.jpg,media/1621491342200.jpg,media/1621491358553.jpg,media/1621602296354.jpg,
163,POM0166,Meranti Kulit Buaya,Shorea uliginosa,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,71,24,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3318193,101.2186331,55.22,1.93,Belum,-,-,Parman,5/20/2021 13:14,200000,20885.12,-,Brown (1997),media/1621491403537.jpg,media/1621491413957.jpg,media/1621491432164.jpg,media/1621602465138.jpg,
164,POM0167,Kolek Jambu,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,58,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3318699,101.2186114,48.32,1.93,Belum,-,-,Darlis,5/20/2021 13:20,200000,12520.63,-,Brown (1997),media/1621491490643.jpg,media/1621491500462.jpg,media/1621491515477.jpg,media/1621602600073.jpg,
165,POM0168,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,62,23,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3318996,101.2186411,46.56,1.92,Belum,-,-,Sahlan,5/20/2021 13:16,200000,14821.92,-,Brown (1997),media/1621491556727.jpg,media/1621491566242.jpg,media/1621491582087.jpg,media/1621602728054.jpg,
166,POM0169,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,84,28,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3319137,101.218651,44.97,1.92,Belum,-,-,Wazar,5/20/2021 13:20,200000,31958.03,-,Brown (1997),media/1621491637246.jpg,media/1621491662900.jpg,media/1621491628541.jpg,media/1621602898812.jpg,
